year,month,day,title
2016,9,7,Busy Rainier Beach celebrates the local — and more and more locals View
2016,9,7,Getty Images: Photographer gave up right to complain
2016,9,6,Saying farewell to one of the founding mothers of our City of Literature
2016,9,4,‘Looking for Betty MacDonald’ finds comedy and tragedy View
2016,9,1,New film tells story of Burmese actor turned social activist
2016,8,31,What did we read this summer? Check out the libraries’ most-requested books
2016,8,30,North Bend: a scenic small town on the Eastside — with a quick commute to the wilder west View
2016,8,30,Writer helps homeless women discover words’ healing power
2016,8,25,"Community calendar: festivals, fairs and more"
2016,8,24,Photographer seeking $1 billion from Getty Images agency
2016,8,23,"Named for its historic mall, Northgate now has even more of everything View"
2016,8,21,"Rave to Seattle librarians, rant to loud boaters"
2016,8,19,"Complaints, but no fines so far, as Seattle adjusts to all-gender restroom law"
2016,8,18,"Community calendar: festivals, fairs and more"
2016,8,14,"‘American Heiress’: the long, strange trip of Patty Hearst"
2016,8,11,"Community calendar: festivals, fairs and more"
2016,8,8,Successful Seattleites share their #FirstSevenJobs
2016,8,4,"Community calendar: festivals, fairs and more"
2016,8,4,"Movie screenings this week: Lesbian aliens, a chocolate factory and the Pale Man"
2016,7,31,Five things to do in Seward Park/Columbia City neighborhood for the week beginning July 31
2016,7,28,Text of Hillary Clinton’s acceptance speech Watch
2016,7,28,"‘The Boys of ’36,’ film about UW rowers, plays outdoors"
2016,7,28,"Community calendar: festivals, fairs and more"
2016,7,24,5 things to do this week in Phinney Ridge
2016,7,23,Lawmakers object to Library of Congress replacing the term ‘illegal alien’
2016,7,22,"Community calendar: festivals, fairs and more for July 22-28"
2016,7,21,What’s changed and what hasn’t since ’88 as race to replace McDermott heats up
2016,7,21,"With a little detective work, two halves of a century-old picture come together"
2016,7,15,How your U.S. lawmaker voted
2016,7,15,"Community calendar: festivals, fairs and more"
2016,7,14,11 fall books we can’t wait to read
2016,7,10,"Transportation rants: garages that close too early, and bicycle thieves"
2016,7,7,Religious freedom: Think of the other jobs that test people's beliefs
2016,7,7,"At a Theater Near You: Czech That Film Festival 2016, Pride Film Festival and ‘Jaws’"
2016,7,4,DIVIDED AMERICA: Town and country offer differing realities View
2016,6,30,New Cary Grant series and other film flashbacks
2016,6,23,"The Dog Film Festival, ‘Classic De Palma’ and more"
2016,6,23,Your guide to discovering the best literary detectives on TV
2016,6,23,Vashon tries to keep it real despite an influx of people and money View
2016,6,22,Moby to read from his memoir 'Porcelain' at the Seattle Public Library
2016,6,18,Rant & Rave: tennis-court etiquette
2016,6,17,"Author Terry McMillan talks about liking her ex, reading to white women and never giving up"
2016,6,17,"‘The Course of Love’: marriage — the good, the bad, the aggravating"
2016,6,16,"Community calendar: festivals, fairs and more"
2016,6,16,"With soaring child-care prices, new moms grapple with returning to work View"
2016,6,13,Ex-state Rep. Graham Hunt’s effort to clear his name raises new accusation
2016,6,11,"Seattle library visits drop, but digital use soars"
2016,6,10,"Thanks to Trump, our language around immigration is getting coarser"
2016,6,10,Frustrations from the local PTA: Is it time for a parents strike?
2016,6,9,"Community calendar: festivals, fairs and more"
2016,6,5,"Streetcars en vogue, but study urges use beyond tourists"
2016,6,2,"Community calendar: festivals, fairs and more"
2016,5,26,Tim Eyman is not the state’s tax guru
2016,5,26,"‘Wheedle’s Groove,’ a fan remake of ‘Raiders of the Lost Ark’ and more"
2016,5,26,Seattle’s vanishing black community Watch
2016,5,25,Rant & Rave: Librarians make a difference; loud stereo ruins the car wash
2016,5,22,"‘A Country Road, a Tree’: the World War II battles of Samuel Beckett"
2016,5,22,Sorry! Didn’t need to YELL!
2016,5,20,Public safety is getting short shrift in city’s response to homelessness
2016,5,19,"Eat cookies, fill your book bag, help kids; get your Arts & Lectures tickets"
2016,5,19,"Community calendar: festivals, fairs and more"
2016,5,18,Seattle Reads author Karen Joy Fowler at Seattle Public Library this weekend
2016,5,14,Buildings that kill: The earthquake danger lawmakers have ignored for decades
2016,5,12,"Community calendar: festivals, fairs and more"
2016,5,8,"As Nazis bomb London, class prejudice lives on in Chris Cleave’s novel"
2016,5,7,Seattle's school libraries: a stark example of rich and poor
2016,5,5,"Community calendar: festivals, fairs and more"
2016,4,28,"Young NFFTY filmmakers, ‘Purple Rain,’ ‘Sherlock Holmes’"
2016,4,28,"Community calendar: festivals, fairs and more"
2016,4,24,State budgets should not be left to a last-minute deal
2016,4,21,"Community calendar: festivals, fairs and more"
2016,4,21,Wim Wenders films back by demand; classics abound
2016,4,21,$99 Road Trip: Million-dollar Anacortes views for a lot less View
2016,4,21,"A 1908 Seattle parade to honor military muscle drew an estimated 400,000 people"
2016,4,20,Help re-imagine Seattle’s library spaces at public forum
2016,4,15,"Anne Gould Hauberg, 98, dies; arts philanthropist, co-founder of Pilchuck Glass School"
2016,4,14,Art-house film offerings range from architects to zombies
2016,4,14,‘ Til Death Do Us Part’: mystery and romance in Victorian London
2016,4,14,"Community calendar: festivals, fairs and more"
2016,4,9,"What it’s like to be black on campus: isolated, exhausted, calling for change"
2016,4,8,Fight on the Eastside over 1 acre of parkland
2016,4,6,"Community calendar: festivals, fairs and more"
2016,4,6,Stunning photos capture workers who built Space Needle View
2016,4,1,"Donora, birthplace of the Griffeys and Stan Musial, is a dying town clinging to its sports history"
2016,3,31,The Bard’s the big thing at Seattle libraries this week
2016,3,30,"Community calendar: festivals, fairs and more"
2016,3,27,Rant & Rave: Watching TV while driving? On I-5? Really?
2016,3,26,Older workers left out of region’s hiring boom
2016,3,24,"‘Goddess of Fire’: Rescued from the pyre, she builds a new city"
2016,3,24,Readers tell us what difference money makes in their schools
2016,3,21,Mayor Murray: Municipal broadband too costly; public-private deal is way to go
2016,3,21,Shakespeare's First Folio is receiving visitors at the Seattle Public Library
2016,3,17,"Sci-fi and fantasy shorts, Moses, Shakespeare lead week"
2016,3,16,"Community calendar: festivals, fairs and more"
2016,3,13,White midwife works to give birth to a black revolution
2016,3,12,"Sentenced to life at 14, man now learning to live free"
2016,3,10,"1922’s ‘Nosferatu’ rises, along with other early films"
2016,3,10,Shakespeare has been performed in Seattle since 1864
2016,3,10,One of the world’s most valuable books coming to Seattle Public Library
2016,3,9,"Community calendar: festivals, fairs and more"
2016,3,9,How would more or less money in your school affect you?
2016,3,9,"Expedia lays out plan for airy, expansive waterfront campus"
2016,3,6,Rant & Rave: What’s with the bad electronic etiquette? Don’t text and drive
2016,3,3,Seattle library offers suspenseful story time just for grown-ups
2016,3,3,"Film festivals, documentaries and time-traveling fantasies"
2016,3,3,"Community calendar: festivals, fairs and more"
2016,2,25,"Get in the mood for Oscars, ‘Groundhog Day,’ ‘Grease’"
2016,2,25,EMP Museum celebrates black history month with ‘Black Love’
2016,2,25,How a commie-hating newspaper editor forced out a popular WWU president View
2016,2,24,"Community calendar: festivals, fairs and more"
2016,2,23,"Bertha’s on the move again, even if it’s just 3 feet"
2016,2,21,‘We Are All Completely Beside Ourselves’ is new Seattle Reads book
2016,2,21,Ethan Canin’s ‘A Doubter’s Almanac’: the price of genius
2016,2,18,Oscar nominees for best picture screen at Cinerama
2016,2,18,"Students, teachers and parents ‘walk-in’ to support Seattle schools"
2016,2,17,"Community calendar: festivals, fairs and more"
2016,2,17,Commuters arm themselves after Seattle woman’s death View
2016,2,14,"Lake Wobe-gone: Garrison Keillor leaving ‘A Prairie Home Companion,’ stopping in Seattle"
2016,2,11,"Romance, ‘Ratatouille’ and ‘Rosemary’s Baby’"
2016,2,10,"Community calendar: festivals, fairs and more"
2016,2,7,"Cursive is a dying art, and state lawmaker gets nowhere with attempt to revive it"
2016,2,4,Silent-movie series and other classics return
2016,2,3,"Community calendar: festivals, fairs and more"
2016,2,3,"Meet Louis Kahn, the modern designer you know the least about at the Bellevue Arts Museum"
2016,1,30,Super demand for Cray’s massive computers despite moves to the cloud
2016,1,28,"A look at winemaking, Charlie Chaplin films and more"
2016,1,27,"Community calendar: festivals, fairs and more"
2016,1,27,Piano man Billy Joel to play Safeco Field in May
2016,1,23,"Century-old, mostly vacant Eitel Building may see new life"
2016,1,22,"The year of Martha Rosler: Artist examines homelessness and disparity, wins $100K from Seattle foundation View"
2016,1,21,Party on for remodeled Rainier Beach Branch library
2016,1,21,"Children’s film fest, 'Squid and the Whale' and more"
2016,1,15,"Seattle man rearrested for child porn downloaded at library, UW"
2016,1,15,"Check it out: the most popular library books of 2015, in Seattle and NYC"
2016,1,14,Oscar nominee ‘Theeb’ screens at Northwest Film Forum
2016,1,9,State’s rules for transgender restroom access set off debate
2016,1,8,Highlights from 'Ask Me Anything' chat about youth homelessness
2016,1,6,"Community calendar: festivals, fairs and more"
2016,1,4,Rare Seattle library visitor: a Shakespeare First Folio
2015,12,29,Seattle Public Library to open scholarship essay contest Jan. 1
2015,12,24,2 singalongs and holiday favorites galore
2015,12,23,How welcoming a homeless encampment made our community stronger
2015,12,17,"‘Miracle on 34th Street,’ ‘Elf,’ others come off the shelf"
2015,12,16,"Community calendar: festivals, fairs and more"
2015,12,15,Panoramic photos from top of Space Needle show Seattle's growth since 1960s
2015,12,13,Columbia library branch marks 100th anniversary View
2015,12,13,"Rant & Rave: Seattle, we have a rat problem"
2015,12,11,"Audiobooks free from library, or go commercial to skip wait"
2015,12,11,Someone on your list is sure to love one of these 32 books
2015,12,10,"‘Gremlins,’ ‘Santa,’ dinos are on the loose in theaters"
2015,12,9,"Community calendar: festivals, fairs and more"
2015,12,9,KEXP christens sleek new studio at Seattle Center View
2015,12,3,"Dance films, ‘Jane Eyre,’ Kevin’s left ‘Home Alone’"
2015,11,29,Arts groups push $2.4 billion into region’s economy with volunteers’ help
2015,11,28,"The story of one homeless girl, Brittany, who was failed time and again"
2015,11,26,"‘Willy Wonka’ in Smell-O-Vision, ‘Babe’ and other classics"
2015,11,25,"Community calendar: festivals, fairs and more"
2015,11,20,"Holiday festivals, 2015"
2015,11,20,The Seattle Times Fund For The Needy: 12 nonprofits will help others through your gifts
2015,11,19,"Romanian film fest, Reel Grrls screening, family flicks"
2015,11,18,"Community calendar: festivals, fairs and more"
2015,11,16,"In Port Townsend, a couple living the dream ... like Victorians"
2015,11,15,Showdown brewing over bus lanes on Madison
2015,11,13,"Struggles in ending suspensions, and more of the week's education news"
2015,11,11,"Community calendar: festivals, fairs and more"
2015,11,11,Cross-country rivalry strong in annual book sorting competition Watch
2015,11,8,"Move Seattle passage means $930M to hit the streets; repaving, school zones first"
2015,11,7,King County library team takes on New York in book-sorting race
2015,11,5,"‘Honor & Sacrifice: The Roy Matsumoto Story,’ ‘E.T.,’ ‘Fantasia’"
2015,11,4,"Community calendar: festivals, fairs and more"
2015,11,2,Tips for casting your ballot in Tuesday’s election
2015,11,1,Airbnb deploys political strategist to take on hometown foes
